customer_id,Min of Recency,Count of product_id,Sum of Profit,R_score,F_score,M_score,RFM Value,Customer Title
1757,229,1,827.16,1,1,1,111,Bronze
1758,2,7,1764.85,4,3,1,431,Platinum
1759,18,6,2828.17,4,2,3,423,Platinum
1760,12,7,3666.94,4,3,3,433,Platinum
1761,18,5,3258.95,4,2,3,423,Platinum
1762,21,12,5870.93,3,4,4,344,Gold
1763,9,7,3434.38,4,3,3,433,Platinum
1764,2,4,1154.06,4,1,1,411,Gold
1765,46,6,4439.48,2,2,4,224,Silver
1766,178,5,1829.25,1,2,2,122,Bronze
1767,4,5,3152.29,4,2,3,423,Platinum
1768,92,2,1821.07,1,1,2,112,Bronze
1769,36,6,2744.36,3,2,2,322,Gold
1770,13,7,4366.04,4,3,4,434,Platinum
1771,39,6,2670.15,3,2,2,322,Gold
1772,168,4,1648.05,1,1,1,111,Bronze
1773,8,11,5397.56,4,4,4,444,Platinum
1774,97,4,1168.78,1,1,1,111,Bronze
1775,52,6,3695.64,2,2,3,223,Silver
1776,34,7,3510.74,3,3,3,333,Gold
1777,70,7,2651.76,2,3,2,232,Silver
1778,312,2,2040.87,1,1,2,112,Bronze
1779,129,6,5042,1,2,4,124,Bronze
1780,38,4,1641.05,3,1,1,311,Silver
1781,9,4,1589.86,4,1,1,411,Gold
1782,81,6,3622.1,2,2,3,223,Silver
1783,49,12,6331.35,2,4,4,244,Silver
1784,71,4,1239.28,2,1,1,211,Bronze
1785,34,6,2827.73,3,2,3,323,Gold
1786,174,2,963.62,1,1,1,111,Bronze
1787,0,6,4865.49,4,2,4,424,Platinum
1788,29,9,4979.39,3,4,4,344,Gold
1789,60,3,2066.66,2,1,2,212,Silver
1790,32,5,2258.68,3,2,2,322,Gold
1791,117,6,2595.16,1,2,2,122,Bronze
1792,6,10,5020.67,4,4,4,444,Platinum
1793,60,6,4960.36,2,2,4,224,Silver
1794,1,5,1788.93,4,2,1,421,Platinum
1795,3,6,2882.84,4,2,3,423,Platinum
1796,122,2,221.12,1,1,1,111,Bronze
1797,54,11,6539.78,2,4,4,244,Silver
1798,13,7,2934.76,4,3,3,433,Platinum
1799,52,4,2073.85,2,1,2,212,Silver
1800,171,4,3242.61,1,1,3,113,Bronze
1801,65,8,4098.59,2,4,3,243,Silver
1802,13,8,5035.8,4,4,4,444,Platinum
1803,115,7,3130.64,1,3,3,133,Bronze
1804,31,3,2156.17,3,1,2,312,Gold
1805,90,4,634.65,1,1,1,111,Bronze
1806,37,8,4810.5,3,4,4,344,Gold
1807,60,6,2514.96,2,2,2,222,Silver
1808,76,7,7965.28,2,3,4,234,Silver
1809,27,6,3918.15,3,2,3,323,Gold
1810,6,2,168.45,4,1,1,411,Gold
1811,32,8,6493.8,3,4,4,344,Gold
1812,22,10,4084.28,3,4,3,343,Gold
1813,18,6,2137.45,4,2,2,422,Platinum
1814,51,6,2459.73,2,2,2,222,Silver
1815,11,5,1964.08,4,2,2,422,Platinum
1816,80,5,3352.53,2,2,3,223,Silver
1817,31,11,4244.1,3,4,4,344,Gold
1818,24,7,4516.55,3,3,4,334,Gold
1819,252,2,763.9,1,1,1,111,Bronze
1820,35,9,4883.79,3,4,4,344,Gold
1821,24,12,7335.89,3,4,4,344,Gold
1822,2,5,848.74,4,2,1,421,Platinum
1823,161,6,2266.66,1,2,2,122,Bronze
1824,12,7,3263.7,4,3,3,433,Platinum
1825,40,6,4977.77,3,2,4,324,Gold
1826,40,7,3405.78,3,3,3,333,Gold
1827,38,5,3619.13,3,2,3,323,Gold
1828,150,3,757.25,1,1,1,111,Bronze
1829,3,3,1805.92,4,1,2,412,Platinum
1830,13,8,4578.9,4,4,4,444,Platinum
1831,165,8,2147.3,1,4,2,142,Bronze
1832,84,8,5739.57,2,4,4,244,Silver
1833,10,5,2441.37,4,2,2,422,Platinum
1834,126,4,4434.93,1,1,4,114,Bronze
1835,25,6,1039.03,3,2,1,321,Gold
1836,166,2,1219.86,1,1,1,111,Bronze
1837,35,7,4515.25,3,3,4,334,Gold
1838,49,5,4691.45,2,2,4,224,Silver
1839,49,7,2784,2,3,2,232,Silver
1840,98,7,2259.16,1,3,2,132,Bronze
1841,36,4,1677.08,3,1,1,311,Silver
1842,211,5,3055.85,1,2,3,123,Bronze
1843,112,4,2132.3,1,1,2,112,Bronze
1844,41,7,4085.48,3,3,3,333,Gold
1845,21,7,4572.89,3,3,4,334,Gold
1846,333,1,356.5,1,1,1,111,Bronze
1847,32,3,1919.83,3,1,2,312,Gold
1848,42,6,4456.95,3,2,4,324,Gold
1849,136,6,4077.26,1,2,3,123,Bronze
1850,44,7,5159.72,3,3,4,334,Gold
1851,285,2,881.15,1,1,1,111,Bronze
1852,97,5,4641.27,1,2,4,124,Bronze
1853,26,9,5184.76,3,4,4,344,Gold
1854,0,3,2135.67,4,1,2,412,Platinum
1855,22,4,2257.81,3,1,2,312,Gold
1856,127,2,253.81,1,1,1,111,Bronze
1857,87,5,3429.51,2,2,3,223,Silver
1858,21,8,5387.47,3,4,4,344,Gold
1859,76,5,2355.59,2,2,2,222,Silver
1860,11,6,4503.35,4,2,4,424,Platinum
1861,29,6,3793.81,3,2,3,323,Gold
1862,74,7,3020.1,2,3,3,233,Silver
1863,24,6,6524.34,3,2,4,324,Gold
1864,24,11,3081.07,3,4,3,343,Gold
1865,99,1,690.49,1,1,1,111,Bronze
1866,38,9,8834.6,3,4,4,344,Gold
1867,2,8,3914.7,4,4,3,443,Platinum
1868,26,6,7566.25,3,2,4,324,Gold
1869,41,4,1623.43,3,1,1,311,Silver
1870,38,7,4382.2,3,3,4,334,Gold
1871,94,4,2220.26,1,1,2,112,Bronze
1872,3,6,2620.74,4,2,2,422,Platinum
1873,8,4,2807.58,4,1,3,413,Platinum
1874,99,5,2146.69,1,2,2,122,Bronze
1875,98,6,3921.26,1,2,3,123,Bronze
1876,138,5,4057.63,1,2,3,123,Bronze
1877,80,6,1507.82,2,2,1,221,Silver
1878,32,6,2755.93,3,2,2,322,Gold
1879,47,7,1914.39,2,3,2,232,Silver
1880,67,5,4685.53,2,2,4,224,Silver
1881,35,7,5018.98,3,3,4,334,Gold
1882,128,6,4054.85,1,2,3,123,Bronze
1883,42,3,1910.89,3,1,2,312,Gold
1884,24,7,3349.99,3,3,3,333,Gold
1885,4,9,6979.28,4,4,4,444,Platinum
1886,6,4,2434.76,4,1,2,412,Platinum
1887,43,11,9695.59,3,4,4,344,Gold
1888,87,4,3288.04,2,1,3,213,Silver
1889,135,5,3710.54,1,2,3,123,Bronze
1890,44,9,6710.76,3,4,4,344,Gold
1891,81,7,4045.2,2,3,3,233,Silver
1892,107,6,804.82,1,2,1,121,Bronze
1893,2,7,3637.17,4,3,3,433,Platinum
1894,36,4,1907.65,3,1,2,312,Gold
1895,7,6,541.13,4,2,1,421,Platinum
1896,159,3,2411.66,1,1,2,112,Bronze
1897,62,7,2502.37,2,3,2,232,Silver
1898,55,7,4787.35,2,3,4,234,Silver
1899,76,5,2030.54,2,2,2,222,Silver
1900,67,4,1017.24,2,1,1,211,Bronze
1901,127,7,5809.11,1,3,4,134,Bronze
1902,21,6,2134.1,3,2,2,322,Gold
1903,16,4,4098.86,4,1,3,413,Platinum
1904,67,3,1604.73,2,1,1,211,Bronze
1905,10,9,4833.73,4,4,4,444,Platinum
1906,1,6,2957.85,4,2,3,423,Platinum
1907,110,4,1014.07,1,1,1,111,Bronze
1908,107,6,3725.57,1,2,3,123,Bronze
1909,59,6,3456.8,2,2,3,223,Silver
1910,17,3,907.45,4,1,1,411,Gold
1911,61,2,689.11,2,1,1,211,Bronze
1912,38,9,3286.01,3,4,3,343,Gold
1913,42,13,3254.53,3,4,3,343,Gold
1914,12,8,2248.17,4,4,2,442,Platinum
1915,61,5,2568.05,2,2,2,222,Silver
1916,53,7,4545.8,2,3,4,234,Silver
1917,28,7,5107.25,3,3,4,334,Gold
1918,1,5,3092.75,4,2,3,423,Platinum
1919,44,4,1841.25,3,1,2,312,Gold
1920,66,2,90.1,2,1,1,211,Bronze
1921,40,1,64.51,3,1,1,311,Silver
1922,93,3,1580.86,1,1,1,111,Bronze
1923,15,4,3078.62,4,1,3,413,Platinum
1924,25,3,1761.68,3,1,1,311,Silver
1925,5,7,2584.56,4,3,2,432,Platinum
1926,5,5,4911.09,4,2,4,424,Platinum
1927,90,5,3658.13,1,2,3,123,Bronze
1928,34,2,879.48,3,1,1,311,Silver
1929,45,6,1912.36,3,2,2,322,Gold
1930,21,5,2428.87,3,2,2,322,Gold
1931,23,3,384.07,3,1,1,311,Silver
1932,89,8,4328.47,1,4,4,144,Bronze
1933,41,9,4404.77,3,4,4,344,Gold
1934,3,6,2439.94,4,2,2,422,Platinum
1935,57,6,3568.73,2,2,3,223,Silver
1936,77,8,3553.74,2,4,3,243,Silver
1937,34,7,4712.24,3,3,4,334,Gold
1938,229,4,3014,1,1,3,113,Bronze
1939,76,2,201.55,2,1,1,211,Bronze
1940,76,4,3259.41,2,1,3,213,Silver
1941,5,4,3130.19,4,1,3,413,Platinum
1942,16,8,4675.19,4,4,4,444,Platinum
1943,299,3,357.79,1,1,1,111,Bronze
1944,5,6,1345.75,4,2,1,421,Platinum
1945,115,3,710.07,1,1,1,111,Bronze
1946,88,13,4063.82,2,4,3,243,Silver
1947,35,9,3974.81,3,4,3,343,Gold
1948,168,5,2425.34,1,2,2,122,Bronze
1949,29,7,3586.71,3,3,3,333,Gold
1950,6,9,3817.14,4,4,3,443,Platinum
1951,118,8,4514.84,1,4,4,144,Bronze
1952,76,10,2882.8,2,4,3,243,Silver
1953,10,7,3899.78,4,3,3,433,Platinum
1954,100,9,5105.49,1,4,4,144,Bronze
1955,78,3,1215.92,2,1,1,211,Bronze
1956,33,4,1267.19,3,1,1,311,Silver
1957,19,11,5079.91,3,4,4,344,Gold
1958,69,4,1090.71,2,1,1,211,Bronze
1959,141,8,3479.22,1,4,3,143,Bronze
1960,69,4,2690.06,2,1,2,212,Silver
1961,25,3,3361.67,3,1,3,313,Gold
1962,93,2,758.69,1,1,1,111,Bronze
1963,9,2,1828.47,4,1,2,412,Platinum
1964,102,6,4239.32,1,2,4,124,Bronze
1965,6,5,2093.67,4,2,2,422,Platinum
1966,161,6,1564.56,1,2,1,121,Bronze
1967,22,6,5732.11,3,2,4,324,Gold
1968,159,5,1810.03,1,2,2,122,Bronze
1969,17,6,2623.56,4,2,2,422,Platinum
1970,0,8,3660.48,4,4,3,443,Platinum
1971,62,7,4812.99,2,3,4,234,Silver
1972,0,5,2792.56,4,2,2,422,Platinum
1973,47,4,3371.69,2,1,3,213,Silver
1974,32,5,1601.33,3,2,1,321,Gold
1975,108,2,79.16,1,1,1,111,Bronze
1976,135,6,1731.63,1,2,1,121,Bronze
1977,60,4,2080.25,2,1,2,212,Silver
1978,13,3,231.71,4,1,1,411,Gold
1979,33,5,4541.84,3,2,4,324,Gold
1980,73,8,4822.39,2,4,4,244,Silver
1981,89,3,2291.97,1,1,2,112,Bronze
1982,50,8,3939.17,2,4,3,243,Silver
1983,2,4,3061.8,4,1,3,413,Platinum
1984,48,7,7256.08,2,3,4,234,Silver
1985,0,7,2665.3,4,3,2,432,Platinum
1986,44,6,2436.69,3,2,2,322,Gold
1987,42,4,1781.36,3,1,1,311,Silver
1988,134,8,6006.4,1,4,4,144,Bronze
1989,22,4,1659.64,3,1,1,311,Silver
1990,9,9,2904.13,4,4,3,443,Platinum
1991,1,10,8256.08,4,4,4,444,Platinum
1992,140,10,6658.89,1,4,4,144,Bronze
1993,6,9,2849.22,4,4,3,443,Platinum
1994,2,6,3922.29,4,2,3,423,Platinum
1995,125,6,2094.59,1,2,2,122,Bronze
1996,13,7,2525.43,4,3,2,432,Platinum
1997,54,5,2854.97,2,2,3,223,Silver
1998,156,4,2715.83,1,1,2,112,Bronze
1999,3,7,2424.34,4,3,2,432,Platinum
2000,44,3,999,3,1,1,311,Silver
2001,86,8,5347.87,2,4,4,244,Silver
2002,97,3,1637.46,1,1,1,111,Bronze
2003,219,2,214.37,1,1,1,111,Bronze
2004,46,5,2909.67,2,2,3,223,Silver
2005,5,6,4047.83,4,2,3,423,Platinum
2006,147,5,2255.61,1,2,2,122,Bronze
2007,23,4,4601.81,3,1,4,314,Gold
2008,29,7,2365.36,3,3,2,332,Gold
2009,5,7,2357.35,4,3,2,432,Platinum
2010,34,5,2168.8,3,2,2,322,Gold
2011,315,3,560.48,1,1,1,111,Bronze
2012,13,5,2714.3,4,2,2,422,Platinum
2013,15,10,6025.31,4,4,4,444,Platinum
2014,54,7,4281.32,2,3,4,234,Silver
2015,50,7,2970.6,2,3,3,233,Silver
2016,68,6,2390.89,2,2,2,222,Silver
2017,12,6,4721.62,4,2,4,424,Platinum
2018,35,7,2335.54,3,3,2,332,Gold
2019,52,9,6325.84,2,4,4,244,Silver
2020,43,7,4959.64,3,3,4,334,Gold
2021,125,2,90.22,1,1,1,111,Bronze
2022,13,5,3955.17,4,2,3,423,Platinum
2023,13,10,5132.78,4,4,4,444,Platinum
2024,29,6,3558.41,3,2,3,323,Gold
2025,138,4,2183.55,1,1,2,112,Bronze
2026,146,4,3447.44,1,1,3,113,Bronze
2027,14,7,3237.25,4,3,3,433,Platinum
2028,40,7,3648.33,3,3,3,333,Gold
2029,1,9,4156.31,4,4,4,444,Platinum
2030,239,4,4622.34,1,1,4,114,Bronze
2031,19,4,1998.35,3,1,2,312,Gold
2032,5,2,978.76,4,1,1,411,Gold
2033,11,7,4458.72,4,3,4,434,Platinum
2034,52,8,2438.26,2,4,2,242,Silver
2035,127,4,1520.86,1,1,1,111,Bronze
2036,25,12,6770.24,3,4,4,344,Gold
2037,98,4,2941.07,1,1,3,113,Bronze
2038,13,4,3207.17,4,1,3,413,Platinum
2039,199,5,2422.46,1,2,2,122,Bronze
2040,96,2,1364.05,1,1,1,111,Bronze
2041,80,6,3799.86,2,2,3,223,Silver
2042,11,3,2006.18,4,1,2,412,Platinum
2043,139,5,3472.24,1,2,3,123,Bronze
2044,5,5,3977.45,4,2,3,423,Platinum
2045,55,9,5224.69,2,4,4,244,Silver
2046,33,9,9188.77,3,4,4,344,Gold
2047,67,2,1952.51,2,1,2,212,Silver
2048,57,7,5517.21,2,3,4,234,Silver
2049,65,6,4162.97,2,2,4,224,Silver
2050,6,4,2099.4,4,1,2,412,Platinum
2051,51,6,6140.66,2,2,4,224,Silver
2052,58,9,3009.89,2,4,3,243,Silver
2053,5,6,4941.18,4,2,4,424,Platinum
2054,1,4,3000.7,4,1,3,413,Platinum
2055,0,9,5563.63,4,4,4,444,Platinum
2056,54,2,1028.46,2,1,1,211,Bronze
2057,16,6,5006.98,4,2,4,424,Platinum
2058,120,7,3634.98,1,3,3,133,Bronze
2059,170,4,1500.24,1,1,1,111,Bronze
2060,5,11,5875.14,4,4,4,444,Platinum
2061,132,6,3867.74,1,2,3,123,Bronze
2062,42,5,3465.41,3,2,3,323,Gold
2063,9,5,1823,4,2,2,422,Platinum
2064,106,5,3327.04,1,2,3,123,Bronze
2065,215,4,2071.89,1,1,2,112,Bronze
2066,90,5,2259.29,1,2,2,122,Bronze
2067,30,8,3743.8,3,4,3,343,Gold
2068,159,5,3933.88,1,2,3,123,Bronze
2069,51,6,5879.97,2,2,4,224,Silver
2070,4,9,6433.75,4,4,4,444,Platinum
2071,20,7,3588.04,3,3,3,333,Gold
2072,8,13,4136.84,4,4,4,444,Platinum
2073,18,8,2487.67,4,4,2,442,Platinum
2075,4,4,2302.54,4,1,2,412,Platinum
2076,19,8,5576.17,3,4,4,344,Gold
2077,227,3,2429.72,1,1,2,112,Bronze
2078,65,6,2175.54,2,2,2,222,Silver
2079,3,3,2692.83,4,1,2,412,Platinum
2080,162,6,3454.88,1,2,3,123,Bronze
2081,11,5,2531.96,4,2,2,422,Platinum
2082,1,7,2903.17,4,3,3,433,Platinum
2083,15,9,4106.38,4,4,3,443,Platinum
2084,49,3,494.61,2,1,1,211,Bronze
2085,27,3,2196.35,3,1,2,312,Gold
2086,98,3,949.58,1,1,1,111,Bronze
2087,55,5,1624.11,2,2,1,221,Silver
2088,9,7,3125.44,4,3,3,433,Platinum
2089,147,2,119.32,1,1,1,111,Bronze
2090,163,2,289.37,1,1,1,111,Bronze
2091,211,3,2764.61,1,1,2,112,Bronze
2092,16,5,3651.03,4,2,3,423,Platinum
2093,60,6,3660.48,2,2,3,223,Silver
2094,34,5,1368.37,3,2,1,321,Gold
2095,20,10,6194.3,3,4,4,344,Gold
2096,132,5,4320.42,1,2,4,124,Bronze
2097,38,6,4647.42,3,2,4,324,Gold
2098,8,6,2293.67,4,2,2,422,Platinum
2099,63,7,4576.76,2,3,4,234,Silver
2100,18,5,2399.56,4,2,2,422,Platinum
2101,20,10,7332.69,3,4,4,344,Gold
2102,17,7,3934.99,4,3,3,433,Platinum
2103,14,10,6752.63,4,4,4,444,Platinum
2104,80,8,2341.58,2,4,2,242,Silver
2105,23,5,5155.91,3,2,4,324,Gold
2106,3,4,3249.41,4,1,3,413,Platinum
2107,64,2,892.5,2,1,1,211,Bronze
2108,12,3,2077.3,4,1,2,412,Platinum
2109,2,8,5263.13,4,4,4,444,Platinum
2110,26,7,2990.36,3,3,3,333,Gold
2111,6,9,4790.82,4,4,4,444,Platinum
2112,2,4,3696.43,4,1,3,413,Platinum
2113,33,4,2989.64,3,1,3,313,Gold
2114,14,6,2997.56,4,2,3,423,Platinum
2115,47,2,1168.94,2,1,1,211,Bronze
2116,105,4,4128.63,1,1,4,114,Bronze
2117,24,5,2724.75,3,2,2,322,Gold
2118,135,6,2385.07,1,2,2,122,Bronze
2119,67,4,2795.32,2,1,2,212,Silver
2120,2,8,4543.18,4,4,4,444,Platinum
2121,89,10,4204.3,1,4,4,144,Bronze
2122,8,4,1303.18,4,1,1,411,Gold
2123,195,6,2289.21,1,2,2,122,Bronze
2124,57,6,3900.32,2,2,3,223,Silver
2125,13,6,1710.28,4,2,1,421,Platinum
2126,25,4,594.06,3,1,1,311,Silver
2127,32,5,1884.62,3,2,2,322,Gold
2128,13,2,1596.3,4,1,1,411,Gold
2129,149,2,873.12,1,1,1,111,Bronze
2130,1,8,4253.77,4,4,4,444,Platinum
2131,101,6,1160.21,1,2,1,121,Bronze
2132,18,8,6401.83,4,4,4,444,Platinum
2133,120,5,3126.84,1,2,3,123,Bronze
2134,81,5,3923.57,2,2,3,223,Silver
2135,137,2,217.51,1,1,1,111,Bronze
2136,10,4,3917.47,4,1,3,413,Platinum
2137,20,4,1433.8,3,1,1,311,Silver
2138,29,8,5474.02,3,4,4,344,Gold
2139,60,5,5380.68,2,2,4,224,Silver
2140,98,8,4700.15,1,4,4,144,Bronze
2141,76,4,2611.75,2,1,2,212,Silver
2142,81,7,5258.12,2,3,4,234,Silver
2143,27,5,2067.15,3,2,2,322,Gold
2144,67,8,5253.88,2,4,4,244,Silver
2145,194,1,299.27,1,1,1,111,Bronze
2146,50,2,1264.62,2,1,1,211,Bronze
2147,125,3,1419.5,1,1,1,111,Bronze
2148,137,4,2346.16,1,1,2,112,Bronze
2149,11,9,5077.1,4,4,4,444,Platinum
2150,94,6,2230.22,1,2,2,122,Bronze
2151,146,7,7187.34,1,3,4,134,Bronze
2152,1,9,4281.08,4,4,4,444,Platinum
2153,76,8,4042.69,2,4,3,243,Silver
2154,38,6,4268.17,3,2,4,324,Gold
2155,19,12,4940.24,3,4,4,344,Gold
2156,113,6,2495.43,1,2,2,122,Bronze
2157,161,2,338.85,1,1,1,111,Bronze
2158,50,5,1650.61,2,2,1,221,Silver
2159,18,5,1797.7,4,2,1,421,Platinum
2160,47,6,2672.77,2,2,2,222,Silver
2161,52,5,2584.95,2,2,2,222,Silver
2162,53,4,1779.26,2,1,1,211,Bronze
2163,70,5,1721.82,2,2,1,221,Silver
2164,68,7,3328.51,2,3,3,233,Silver
2165,0,10,6052.93,4,4,4,444,Platinum
2166,58,6,3071.34,2,2,3,223,Silver
2167,144,6,1539.6,1,2,1,121,Bronze
2168,2,3,1863.53,4,1,2,412,Platinum
2169,117,6,5907.85,1,2,4,124,Bronze
2170,28,6,4828.54,3,2,4,324,Gold
2171,34,6,1251.33,3,2,1,321,Gold
2172,29,4,5407.15,3,1,4,314,Gold
2173,157,4,2250.33,1,1,2,112,Bronze
2174,81,6,3051.93,2,2,3,223,Silver
2175,58,4,3173.95,2,1,3,213,Silver
2176,28,3,2088.09,3,1,2,312,Gold
2177,98,5,2762.18,1,2,2,122,Bronze
2178,77,4,451.6,2,1,1,211,Bronze
2179,36,7,3631.27,3,3,3,333,Gold
2180,80,5,3527.78,2,2,3,223,Silver
2181,51,8,1765.32,2,4,1,241,Silver
2182,17,8,4766.82,4,4,4,444,Platinum
2183,8,14,6513.3,4,4,4,444,Platinum
2184,37,11,7123,3,4,4,344,Gold
2185,136,7,5144.36,1,3,4,134,Bronze
2186,154,3,1956.39,1,1,2,112,Bronze
2187,63,7,5644.17,2,3,4,234,Silver
2188,70,6,4735.32,2,2,4,224,Silver
2189,40,10,4914.08,3,4,4,344,Gold
2190,41,8,6260.31,3,4,4,344,Gold
2191,12,5,3823.77,4,2,3,423,Platinum
2192,42,6,1679.53,3,2,1,321,Gold
2193,54,4,2957.42,2,1,3,213,Silver
2194,42,8,6198.41,3,4,4,344,Gold
2195,2,6,4144.05,4,2,4,424,Platinum
2196,71,5,985.47,2,2,1,221,Silver
2197,119,3,378.15,1,1,1,111,Bronze
2198,25,4,2745.09,3,1,2,312,Gold
2199,24,4,2644.03,3,1,2,312,Gold
2200,79,3,1588.18,2,1,1,211,Bronze
2201,30,8,6291.68,3,4,4,344,Gold
2202,58,10,5090.61,2,4,4,244,Silver
2203,49,5,3469.05,2,2,3,223,Silver
2204,17,8,3346.58,4,4,3,443,Platinum
2205,100,4,1781.91,1,1,1,111,Bronze
2206,58,4,1464.66,2,1,1,211,Bronze
2207,74,6,3604.14,2,2,3,223,Silver
2208,114,6,2177.68,1,2,2,122,Bronze
2209,265,1,445.21,1,1,1,111,Bronze
2210,27,9,4888.71,3,4,4,344,Gold
2211,111,3,753.26,1,1,1,111,Bronze
2212,41,6,2722.72,3,2,2,322,Gold
2213,15,5,4212.47,4,2,4,424,Platinum
2214,27,5,2328.51,3,2,2,322,Gold
2215,19,2,327.23,3,1,1,311,Silver
2216,74,3,1644.61,2,1,1,211,Bronze
2217,22,8,3905.42,3,4,3,343,Gold
2218,21,3,2743.56,3,1,2,312,Gold
2219,61,5,3493.02,2,2,3,223,Silver
2220,85,4,2129.07,2,1,2,212,Silver
2221,94,8,4651.26,1,4,4,144,Bronze
2222,59,6,3821.27,2,2,3,223,Silver
2223,54,7,3538.42,2,3,3,233,Silver
2224,287,3,1041.01,1,1,1,111,Bronze
2225,208,3,3512.1,1,1,3,113,Bronze
2226,49,8,3121.7,2,4,3,243,Silver
2227,40,5,2168.4,3,2,2,322,Gold
2228,168,4,1425.27,1,1,1,111,Bronze
2229,21,4,2114.24,3,1,2,312,Gold
2230,44,8,3263.4,3,4,3,343,Gold
2231,64,3,2685.1,2,1,2,212,Silver
2232,59,6,2198.56,2,2,2,222,Silver
2233,63,7,2332.59,2,3,2,232,Silver
2234,57,7,1719.16,2,3,1,231,Silver
2235,80,6,3649.92,2,2,3,223,Silver
2236,1,3,2123.71,4,1,2,412,Platinum
2237,38,7,2501.42,3,3,2,332,Gold
2238,141,3,2411.83,1,1,2,112,Bronze
2239,32,2,736.73,3,1,1,311,Silver
2240,31,12,6128.3,3,4,4,344,Gold
2241,17,4,1454.39,4,1,1,411,Gold
2242,170,3,898.82,1,1,1,111,Bronze
2243,183,3,1115.15,1,1,1,111,Bronze
2244,63,5,1796,2,2,1,221,Silver
2245,74,7,3320.78,2,3,3,233,Silver
2246,99,4,2217.49,1,1,2,112,Bronze
2247,29,7,4957.3,3,3,4,334,Gold
2248,51,8,3914.5,2,4,3,243,Silver
2249,112,5,2057.46,1,2,2,122,Bronze
2250,124,3,1074.88,1,1,1,111,Bronze
2251,15,7,2338.45,4,3,2,432,Platinum
2252,130,5,1866.84,1,2,2,122,Bronze
2253,84,6,1783.37,2,2,1,221,Silver
2254,3,6,2318.89,4,2,2,422,Platinum
2255,143,3,1458.7,1,1,1,111,Bronze
2256,169,3,1461,1,1,1,111,Bronze
2257,64,5,4193.32,2,2,4,224,Silver
2258,52,7,3957.53,2,3,3,233,Silver
2259,161,4,2600.49,1,1,2,112,Bronze
2260,17,6,5378.6,4,2,4,424,Platinum
2261,35,4,1465.16,3,1,1,311,Silver
2262,75,4,1502.68,2,1,1,211,Bronze
2263,35,5,3371.48,3,2,3,323,Gold
2264,153,6,2557.62,1,2,2,122,Bronze
2265,95,3,1988.76,1,1,2,112,Bronze
2266,29,10,4169.83,3,4,4,344,Gold
2267,99,5,1799.9,1,2,2,122,Bronze
2268,35,8,4473.32,3,4,4,344,Gold
2269,47,7,5404.64,2,3,4,234,Silver
2270,129,5,5154.68,1,2,4,124,Bronze
2271,177,1,1305.25,1,1,1,111,Bronze
2272,104,6,3344.13,1,2,3,123,Bronze
2273,26,10,2795.34,3,4,2,342,Gold
2274,55,2,35.74,2,1,1,211,Bronze
2275,121,6,5688.29,1,2,4,124,Bronze
2276,10,4,2304.77,4,1,2,412,Platinum
2277,36,4,2713.72,3,1,2,312,Gold
2278,34,5,279.78,3,2,1,321,Gold
2279,35,8,4008.76,3,4,3,343,Gold
2280,24,5,1702.53,3,2,1,321,Gold
2281,38,7,4075.38,3,3,3,333,Gold
2282,14,6,3131.51,4,2,3,423,Platinum
2283,30,7,4474.63,3,3,4,334,Gold
2284,34,7,4735.67,3,3,4,334,Gold
2285,39,7,1796.29,3,3,1,331,Gold
2286,49,5,2878.73,2,2,3,223,Silver
2287,159,2,273.7,1,1,1,111,Bronze
2288,29,6,4438.47,3,2,4,324,Gold
2289,59,5,3855,2,2,3,223,Silver
2290,72,6,5235.79,2,2,4,224,Silver
2291,107,1,198.22,1,1,1,111,Bronze
2292,45,7,4768.85,3,3,4,334,Gold
2293,85,5,1410.53,2,2,1,221,Silver
2294,73,7,5050.26,2,3,4,234,Silver
2295,17,4,3690.26,4,1,3,413,Platinum
2296,36,4,3592.5,3,1,3,313,Gold
2297,37,5,4274.88,3,2,4,324,Gold
2298,45,6,3140.01,3,2,3,323,Gold
2299,59,6,3142.75,2,2,3,223,Silver
2300,17,4,2812.11,4,1,3,413,Platinum
2301,5,7,6010.17,4,3,4,434,Platinum
2302,53,3,2611.15,2,1,2,212,Silver
2303,144,2,969.62,1,1,1,111,Bronze
2304,3,7,4121.78,4,3,3,433,Platinum
2305,78,5,3135.34,2,2,3,223,Silver
2306,6,4,2513.78,4,1,2,412,Platinum
2307,81,11,3887.07,2,4,3,243,Silver
2308,13,9,5077.97,4,4,4,444,Platinum
2309,53,12,7161.99,2,4,4,244,Silver
2310,15,7,4022.41,4,3,3,433,Platinum
2311,66,5,4460.12,2,2,4,224,Silver
2312,28,5,3280.61,3,2,3,323,Gold
2313,44,6,2842.47,3,2,3,323,Gold
2314,48,3,2355.76,2,1,2,212,Silver
2315,152,5,600.76,1,2,1,121,Bronze
2316,46,4,1437.54,2,1,1,211,Bronze
2317,53,5,2715.29,2,2,2,222,Silver
2318,16,7,3627.48,4,3,3,433,Platinum
2319,9,4,4564.9,4,1,4,414,Platinum
2320,24,3,1690.96,3,1,1,311,Silver
2321,161,3,3183.53,1,1,3,113,Bronze
2322,67,4,2585.15,2,1,2,212,Silver
2323,212,3,1959.79,1,1,2,112,Bronze
2324,78,5,1322.22,2,2,1,221,Silver
2325,12,6,3013.77,4,2,3,423,Platinum
2326,112,1,309.81,1,1,1,111,Bronze
2327,224,3,2601.79,1,1,2,112,Bronze
2328,151,1,356.5,1,1,1,111,Bronze
2329,8,5,2276.9,4,2,2,422,Platinum
